run,hop,current_x,event,event_time,raw_delta_x,used_delta_x,next_x
4,1927,94536.9,coalescence_fallback,67596.3,,,
4,1927,94536.9,hop_summary,,15.4823,15.4823,94552.4
4,1928,94552.4,coalescence,30245.5,,,
4,1928,94552.4,hop_summary,,29.8267,29.8267,94582.2
4,1929,94582.2,coalescence,33589.6,,,
4,1929,94582.2,hop_summary,,6.12003,6.12003,94588.4
4,1930,94588.4,coalescence_fallback,84548.9,,,
4,1930,94588.4,hop_summary,,79.441,79.441,94667.8
4,1931,94667.8,coalescence,51772.3,,,
4,1931,94667.8,hop_summary,,20.3102,20.3102,94688.1
4,1932,94688.1,coalescence_fallback,90717.4,,,
4,1932,94688.1,hop_summary,,0.364283,0.364283,94688.5
4,1933,94688.5,coalescence,52025.1,,,
4,1933,94688.5,hop_summary,,11.9432,11.9432,94700.4
4,1934,94700.4,coalescence,76082,,,
4,1934,94700.4,hop_summary,,10.2656,10.2656,94710.7
4,1935,94710.7,coalescence,72487.8,,,
4,1935,94710.7,hop_summary,,10.2986,10.2986,94721
4,1936,94721,coalescence_fallback,96968.8,,,
4,1936,94721,hop_summary,,2.05377,2.05377,94723
4,1937,94723,coalescence,28797,,,
4,1937,94723,hop_summary,,26.2422,26.2422,94749.3
4,1938,94749.3,coalescence,80190.9,,,
4,1938,94749.3,hop_summary,,7.16679,7.16679,94756.4
4,1939,94756.4,coalescence,42922.4,,,
4,1939,94756.4,hop_summary,,45.1933,45.1933,94801.6
4,1940,94801.6,coalescence_fallback,76779.1,,,
4,1940,94801.6,hop_summary,,2.94372,2.94372,94804.6
4,1941,94804.6,coalescence,32120.6,,,
4,1941,94804.6,hop_summary,,16.2532,16.2532,94820.8
4,1942,94820.8,coalescence,38929.3,,,
4,1942,94820.8,hop_summary,,0.362599,0.362599,94821.2
4,1943,94821.2,coalescence_fallback,72607,,,
4,1943,94821.2,hop_summary,,39.5979,39.5979,94860.8
4,1944,94860.8,coalescence_fallback,105127,,,
4,1944,94860.8,hop_summary,,13.6365,13.6365,94874.4
4,1945,94874.4,coalescence_fallback,116071,,,
4,1945,94874.4,hop_summary,,22.2826,22.2826,94896.7
4,1946,94896.7,coalescence,19294,,,
4,1946,94896.7,hop_summary,,18.678,18.678,94915.4
4,1947,94915.4,coalescence,36892,,,
4,1947,94915.4,hop_summary,,18.0946,18.0946,94933.5
4,1948,94933.5,coalescence,31038.8,,,
4,1948,94933.5,hop_summary,,9.01481,9.01481,94942.5
4,1949,94942.5,coalescence_fallback,73954.3,,,
4,1949,94942.5,hop_summary,,32.0232,32.0232,94974.5
4,1950,94974.5,coalescence,27092.2,,,
4,1950,94974.5,hop_summary,,4.16871,4.16871,94978.7
4,1951,94978.7,coalescence,29192.6,,,
4,1951,94978.7,hop_summary,,32.5737,32.5737,95011.3
4,1952,95011.3,coalescence,19034.4,,,
4,1952,95011.3,hop_summary,,0.40578,0.40578,95011.7
4,1953,95011.7,coalescence_fallback,51719.2,,,
4,1953,95011.7,hop_summary,,117.056,117.056,95128.7
4,1954,95128.7,coalescence_fallback,101759,,,
4,1954,95128.7,hop_summary,,20.6424,20.6424,95149.4
4,1955,95149.4,coalescence_fallback,44670.7,,,
4,1955,95149.4,hop_summary,,6.91798,6.91798,95156.3
4,1956,95156.3,coalescence,26003.8,,,
4,1956,95156.3,hop_summary,,39.9667,39.9667,95196.3
4,1957,95196.3,coalescence_fallback,52825.5,,,
4,1957,95196.3,hop_summary,,9.47455,9.47455,95205.7
4,1958,95205.7,coalescence,16790.8,,,
4,1958,95205.7,hop_summary,,61.7051,61.7051,95267.4
4,1959,95267.4,coalescence,13920.8,,,
4,1959,95267.4,hop_summary,,53.5142,53.5142,95320.9
4,1960,95320.9,coalescence,25350.3,,,
4,1960,95320.9,hop_summary,,127.609,127.609,95448.6
4,1961,95448.6,coalescence_fallback,36184.3,,,
4,1961,95448.6,hop_summary,,14.0051,14.0051,95462.6
4,1962,95462.6,coalescence_fallback,54266,,,
4,1962,95462.6,hop_summary,,167.763,167.763,95630.3
4,1963,95630.3,coalescence,21224.8,,,
4,1963,95630.3,hop_summary,,63.5969,63.5969,95693.9
4,1964,95693.9,coalescence_fallback,86859.8,,,
4,1964,95693.9,hop_summary,,185.12,185.12,95879
4,1965,95879,coalescence,54425.1,,,
4,1965,95879,hop_summary,,26.9572,26.9572,95906
4,1966,95906,coalescence_fallback,103778,,,
4,1966,95906,hop_summary,,9.05794,9.05794,95915.1
4,1967,95915.1,coalescence,85765,,,
4,1967,95915.1,hop_summary,,6.30231,6.30231,95921.4
4,1968,95921.4,coalescence_fallback,102028,,,
4,1968,95921.4,hop_summary,,38.54,38.54,95959.9
4,1969,95959.9,coalescence_fallback,108849,,,
4,1969,95959.9,hop_summary,,66.956,66.956,96026.9
4,1970,96026.9,coalescence,50040.5,,,
4,1970,96026.9,hop_summary,,3.00965,3.00965,96029.9
4,1971,96029.9,coalescence,33410.4,,,
4,1971,96029.9,hop_summary,,47.7333,47.7333,96077.6
4,1972,96077.6,coalescence,30789.9,,,
4,1972,96077.6,hop_summary,,8.91029,8.91029,96086.5
4,1973,96086.5,coalescence,28173.3,,,
4,1973,96086.5,hop_summary,,9.94683,9.94683,96096.5
4,1974,96096.5,coalescence_fallback,94474.5,,,
4,1974,96096.5,hop_summary,,71.3853,71.3853,96167.8
4,1975,96167.8,coalescence_fallback,80651,,,
4,1975,96167.8,hop_summary,,41.244,41.244,96209.1
4,1976,96209.1,coalescence_fallback,109651,,,
4,1976,96209.1,hop_summary,,14.2807,14.2807,96223.4
4,1977,96223.4,coalescence,67838.9,,,
4,1977,96223.4,hop_summary,,6.29258,6.29258,96229.7
4,1978,96229.7,coalescence_fallback,175024,,,
4,1978,96229.7,hop_summary,,31.8954,31.8954,96261.6
4,1979,96261.6,coalescence,85246.4,,,
4,1979,96261.6,hop_summary,,3.74433,3.74433,96265.3
4,1980,96265.3,coalescence,82849.1,,,
4,1980,96265.3,hop_summary,,0.215753,0.215753,96265.5
4,1981,96265.5,coalescence_fallback,102728,,,
4,1981,96265.5,hop_summary,,2.29937,2.29937,96267.8
4,1982,96267.8,coalescence_fallback,107811,,,
4,1982,96267.8,hop_summary,,1.72216,1.72216,96269.5
4,1983,96269.5,coalescence_fallback,121114,,,
4,1983,96269.5,hop_summary,,37.8703,37.8703,96307.4
4,1984,96307.4,coalescence,85695.7,,,
4,1984,96307.4,hop_summary,,0.286872,0.286872,96307.7
4,1985,96307.7,coalescence,48366.6,,,
4,1985,96307.7,hop_summary,,23.3562,23.3562,96331
4,1986,96331,coalescence,16446.4,,,
4,1986,96331,hop_summary,,6.08744,6.08744,96337.1
4,1987,96337.1,coalescence,50644.3,,,
4,1987,96337.1,hop_summary,,55.2267,55.2267,96392.4
4,1988,96392.4,coalescence,41060.1,,,
4,1988,96392.4,hop_summary,,120.261,120.261,96512.6
4,1989,96512.6,coalescence,43861.1,,,
4,1989,96512.6,hop_summary,,25.3227,25.3227,96537.9
4,1990,96537.9,coalescence_fallback,45243.3,,,
4,1990,96537.9,hop_summary,,26.8046,26.8046,96564.8
4,1991,96564.8,coalescence_fallback,93626.3,,,
4,1991,96564.8,hop_summary,,39.9583,39.9583,96604.7
4,1992,96604.7,coalescence,27546.2,,,
4,1992,96604.7,hop_summary,,8.66092,8.66092,96613.4
4,1993,96613.4,coalescence_fallback,51203.3,,,
4,1993,96613.4,hop_summary,,32.6738,32.6738,96646
4,1994,96646,coalescence,31727.3,,,
4,1994,96646,hop_summary,,32.16,32.16,96678.2
4,1995,96678.2,coalescence,22257.6,,,
4,1995,96678.2,hop_summary,,43.5229,43.5229,96721.7
4,1996,96721.7,coalescence,45049.8,,,
4,1996,96721.7,hop_summary,,147.165,147.165,96868.9
4,1997,96868.9,coalescence,40233.9,,,
4,1997,96868.9,hop_summary,,33.948,33.948,96902.8
4,1998,96902.8,coalescence,37471.8,,,
4,1998,96902.8,hop_summary,,20.6273,20.6273,96923.5
4,1999,96923.5,coalescence,31321.2,,,
4,1999,96923.5,hop_summary,,71.827,71.827,96995.3
4,2000,96995.3,coalescence_fallback,49357.2,,,
4,2000,96995.3,hop_summary,,33.6441,33.6441,97028.9
4,2001,97028.9,coalescence_fallback,93329.3,,,
4,2001,97028.9,hop_summary,,3.88882,3.88882,97032.8
4,2002,97032.8,coalescence,31445.3,,,
4,2002,97032.8,hop_summary,,3.41324,3.41324,97036.2
4,2003,97036.2,coalescence_fallback,71398.9,,,
4,2003,97036.2,hop_summary,,8.20619,8.20619,97044.4
4,2004,97044.4,coalescence,11062.2,,,
4,2004,97044.4,hop_summary,,22.8412,22.8412,97067.3
4,2005,97067.3,coalescence,27125.3,,,
4,2005,97067.3,hop_summary,,45.4001,45.4001,97112.7
4,2006,97112.7,coalescence_fallback,56621.4,,,
4,2006,97112.7,hop_summary,,72.8117,72.8117,97185.5
4,2007,97185.5,coalescence_fallback,43422.3,,,
4,2007,97185.5,hop_summary,,32.1795,32.1795,97217.7
4,2008,97217.7,coalescence_fallback,66862,,,
4,2008,97217.7,hop_summary,,14.8753,14.8753,97232.6
4,2009,97232.6,coalescence_fallback,71243.9,,,
4,2009,97232.6,hop_summary,,53.5509,53.5509,97286.1
4,2010,97286.1,coalescence,33119,,,
4,2010,97286.1,hop_summary,,14.0353,14.0353,97300.1
4,2011,97300.1,coalescence_fallback,76350.1,,,
4,2011,97300.1,hop_summary,,2.78444,2.78444,97302.9
4,2012,97302.9,coalescence,64120.8,,,
4,2012,97302.9,hop_summary,,6.09564,6.09564,97309
4,2013,97309,coalescence,35832.2,,,
4,2013,97309,hop_summary,,67.6433,67.6433,97376.7
4,2014,97376.7,coalescence_fallback,84764.9,,,
4,2014,97376.7,hop_summary,,52.4567,52.4567,97429.1
4,2015,97429.1,coalescence_fallback,70864.7,,,
4,2015,97429.1,hop_summary,,1.97296,1.97296,97431.1
4,2016,97431.1,coalescence_fallback,65462,,,
4,2016,97431.1,hop_summary,,60.5463,60.5463,97491.6
4,2017,97491.6,coalescence,25559.5,,,
4,2017,97491.6,hop_summary,,58.6428,58.6428,97550.3
4,2018,97550.3,coalescence_fallback,76868.7,,,
4,2018,97550.3,hop_summary,,27.134,27.134,97577.4
4,2019,97577.4,coalescence,44454.4,,,
4,2019,97577.4,hop_summary,,19.3005,19.3005,97596.7
4,2020,97596.7,coalescence_fallback,51020.3,,,
4,2020,97596.7,hop_summary,,25.4124,25.4124,97622.1
4,2021,97622.1,coalescence,20149.3,,,
4,2021,97622.1,hop_summary,,101.648,101.648,97723.8
4,2022,97723.8,coalescence,20548,,,
4,2022,97723.8,hop_summary,,133.489,133.489,97857.3
4,2023,97857.3,coalescence_fallback,29891.3,,,
4,2023,97857.3,hop_summary,,87.4051,87.4051,97944.7
4,2024,97944.7,coalescence,17109.3,,,
4,2024,97944.7,hop_summary,,90.3087,90.3087,98035
4,2025,98035,coalescence_fallback,30126.9,,,
4,2025,98035,hop_summary,,283.819,283.819,98318.8
4,2026,98318.8,coalescence,18047.3,,,
4,2026,98318.8,hop_summary,,230.085,230.085,98548.9
4,2027,98548.9,coalescence,17814,,,
4,2027,98548.9,hop_summary,,204.191,204.191,98753.1
4,2028,98753.1,coalescence,17609,,,
4,2028,98753.1,hop_summary,,355.93,355.93,99109
4,2029,99109,coalescence_fallback,57374.8,,,
4,2029,99109,hop_summary,,55.147,55.147,99164.2
4,2030,99164.2,coalescence_fallback,101434,,,
4,2030,99164.2,hop_summary,,10.7778,10.7778,99174.9
4,2031,99174.9,coalescence,43452.5,,,
4,2031,99174.9,hop_summary,,7.07188,7.07188,99182
4,2032,99182,coalescence_fallback,50352.5,,,
4,2032,99182,hop_summary,,49.9316,49.9316,99231.9
4,2033,99231.9,coalescence_fallback,44193.6,,,
4,2033,99231.9,hop_summary,,100.706,100.706,99332.6
4,2034,99332.6,coalescence_fallback,32955.5,,,
4,2034,99332.6,hop_summary,,138.961,138.961,99471.6
4,2035,99471.6,coalescence_fallback,29167.9,,,
4,2035,99471.6,hop_summary,,15.8572,15.8572,99487.5
4,2036,99487.5,coalescence_fallback,39934.5,,,
4,2036,99487.5,hop_summary,,38.9856,38.9856,99526.4
4,2037,99526.4,coalescence_fallback,55402.8,,,
4,2037,99526.4,hop_summary,,9.11365,9.11365,99535.6
4,2038,99535.6,coalescence,27744.9,,,
4,2038,99535.6,hop_summary,,36.2197,36.2197,99571.8
4,2039,99571.8,coalescence_fallback,42982.4,,,
4,2039,99571.8,hop_summary,,22.4561,22.4561,99594.2
4,2040,99594.2,coalescence,22387.6,,,
4,2040,99594.2,hop_summary,,208.739,208.739,99803
4,2041,99803,coalescence_fallback,37137.8,,,
4,2041,99803,hop_summary,,254.216,197.029,100000
5,0,0,coalescence_fallback,34435.9,,,
5,0,0,hop_summary,,72.5421,72.5421,72.5421
5,1,72.5421,coalescence_fallback,70340.3,,,
5,1,72.5421,hop_summary,,26.9868,26.9868,99.529
5,2,99.529,coalescence_fallback,55517.7,,,
5,2,99.529,hop_summary,,6.5524,6.5524,106.081
5,3,106.081,coalescence_fallback,90562.3,,,
5,3,106.081,hop_summary,,16.8851,16.8851,122.966
5,4,122.966,coalescence_fallback,146661,,,
5,4,122.966,hop_summary,,86.3172,86.3172,209.284
5,5,209.284,coalescence_fallback,65676,,,
5,5,209.284,hop_summary,,6.19969,6.19969,215.483
5,6,215.483,coalescence_fallback,77894.2,,,
5,6,215.483,hop_summary,,43.9655,43.9655,259.449
5,7,259.449,coalescence,55019.9,,,
5,7,259.449,hop_summary,,44.9608,44.9608,304.41
5,8,304.41,coalescence_fallback,65046.8,,,
5,8,304.41,hop_summary,,125.982,125.982,430.392
5,9,430.392,coalescence_fallback,55671.9,,,
5,9,430.392,hop_summary,,19.5653,19.5653,449.957
5,10,449.957,coalescence_fallback,61200.8,,,
5,10,449.957,hop_summary,,79.173,79.173,529.13
5,11,529.13,coalescence,50587,,,
5,11,529.13,hop_summary,,20.6921,20.6921,549.823
5,12,549.823,coalescence_fallback,174661,,,
5,12,549.823,hop_summary,,22.3948,22.3948,572.217
5,13,572.217,coalescence_fallback,136160,,,
5,13,572.217,hop_summary,,7.85993,7.85993,580.077
5,14,580.077,coalescence,91478.6,,,
5,14,580.077,hop_summary,,1.63709,1.63709,581.714
5,15,581.714,coalescence_fallback,130653,,,
5,15,581.714,hop_summary,,8.87615,8.87615,590.591
5,16,590.591,coalescence_fallback,104014,,,
5,16,590.591,hop_summary,,10.7242,10.7242,601.315
5,17,601.315,coalescence_fallback,159318,,,
5,17,601.315,hop_summary,,3.38083,3.38083,604.696
5,18,604.696,coalescence,46252.9,,,
5,18,604.696,hop_summary,,3.87406,3.87406,608.57
5,19,608.57,coalescence,62416.7,,,
5,19,608.57,hop_summary,,29.2821,29.2821,637.852
5,20,637.852,coalescence,43886.4,,,
5,20,637.852,hop_summary,,50.1969,50.1969,688.049
5,21,688.049,coalescence,80436,,,
5,21,688.049,hop_summary,,3.03908,3.03908,691.088
5,22,691.088,coalescence,33897.8,,,
5,22,691.088,hop_summary,,118.825,118.825,809.912
5,23,809.912,coalescence,76489.4,,,
5,23,809.912,hop_summary,,9.91391,9.91391,819.826
5,24,819.826,coalescence,71021.9,,,
5,24,819.826,hop_summary,,21.1663,21.1663,840.993
5,25,840.993,coalescence_fallback,90361.4,,,
5,25,840.993,hop_summary,,144.458,144.458,985.45
5,26,985.45,coalescence_fallback,104851,,,
5,26,985.45,hop_summary,,1.01876,1.01876,986.469
5,27,986.469,coalescence_fallback,100783,,,
5,27,986.469,hop_summary,,14.5972,14.5972,1001.07
5,28,1001.07,coalescence_fallback,101768,,,
5,28,1001.07,hop_summary,,14.1534,14.1534,1015.22
5,29,1015.22,coalescence,62202.4,,,
5,29,1015.22,hop_summary,,7.15633,7.15633,1022.38
5,30,1022.38,coalescence_fallback,96465,,,
5,30,1022.38,hop_summary,,13.1482,13.1482,1035.52
5,31,1035.52,coalescence_fallback,85712.3,,,
5,31,1035.52,hop_summary,,58.075,58.075,1093.6
5,32,1093.6,coalescence,59803.3,,,
5,32,1093.6,hop_summary,,29.8175,29.8175,1123.42
5,33,1123.42,coalescence,73431.6,,,
5,33,1123.42,hop_summary,,45.1513,45.1513,1168.57
5,34,1168.57,coalescence,69900.6,,,
5,34,1168.57,hop_summary,,6.93967,6.93967,1175.51
5,35,1175.51,coalescence_fallback,100828,,,
5,35,1175.51,hop_summary,,49.144,49.144,1224.65
5,36,1224.65,coalescence_fallback,95337.5,,,
5,36,1224.65,hop_summary,,74.4394,74.4394,1299.09
5,37,1299.09,coalescence_fallback,95146.4,,,
5,37,1299.09,hop_summary,,29.8891,29.8891,1328.98
5,38,1328.98,coalescence_fallback,102497,,,
5,38,1328.98,hop_summary,,15.0172,15.0172,1344
5,39,1344,coalescence_fallback,97543.1,,,
5,39,1344,hop_summary,,7.98743,7.98743,1351.98
5,40,1351.98,coalescence,37617.9,,,
5,40,1351.98,hop_summary,,9.20488,9.20488,1361.19
5,41,1361.19,coalescence,20105.7,,,
5,41,1361.19,hop_summary,,24.8025,24.8025,1385.99
5,42,1385.99,coalescence_fallback,59739.5,,,
5,42,1385.99,hop_summary,,161.471,161.471,1547.46
5,43,1547.46,coalescence,20092.8,,,
5,43,1547.46,hop_summary,,64.7167,64.7167,1612.18
5,44,1612.18,coalescence_fallback,59325.4,,,
5,44,1612.18,hop_summary,,6.45323,6.45323,1618.63
5,45,1618.63,coalescence,32598.1,,,
5,45,1618.63,hop_summary,,214.292,214.292,1832.92
5,46,1832.92,coalescence_fallback,35647.1,,,
5,46,1832.92,hop_summary,,49.011,49.011,1881.94
5,47,1881.94,coalescence,26328.3,,,
5,47,1881.94,hop_summary,,199.829,199.829,2081.76
5,48,2081.76,coalescence_fallback,33359.9,,,
5,48,2081.76,hop_summary,,78.6441,78.6441,2160.41
5,49,2160.41,coalescence_fallback,67906.6,,,
5,49,2160.41,hop_summary,,235.459,235.459,2395.87
5,50,2395.87,coalescence,28238.9,,,
5,50,2395.87,hop_summary,,10.3098,10.3098,2406.18
5,51,2406.18,coalescence_fallback,44605.9,,,
5,51,2406.18,hop_summary,,32.7368,32.7368,2438.91
5,52,2438.91,coalescence_fallback,90110.9,,,
5,52,2438.91,hop_summary,,24.3243,24.3243,2463.24
5,53,2463.24,coalescence_fallback,58796.5,,,
5,53,2463.24,hop_summary,,36.0205,36.0205,2499.26
5,54,2499.26,coalescence,28991.9,,,
5,54,2499.26,hop_summary,,7.93029,7.93029,2507.19
5,55,2507.19,coalescence_fallback,36307.8,,,
5,55,2507.19,hop_summary,,274.763,274.763,2781.95
5,56,2781.95,coalescence_fallback,48962.9,,,
5,56,2781.95,hop_summary,,159.222,159.222,2941.17
5,57,2941.17,coalescence_fallback,43901.7,,,
5,57,2941.17,hop_summary,,102.414,102.414,3043.59
5,58,3043.59,coalescence_fallback,66170.3,,,
5,58,3043.59,hop_summary,,61.9594,61.9594,3105.55
5,59,3105.55,coalescence_fallback,57766.8,,,
5,59,3105.55,hop_summary,,74.7448,74.7448,3180.29
5,60,3180.29,coalescence,39059.2,,,
5,60,3180.29,hop_summary,,10.3555,10.3555,3190.65
5,61,3190.65,coalescence_fallback,50245.2,,,
5,61,3190.65,hop_summary,,28.1106,28.1106,3218.76
5,62,3218.76,coalescence_fallback,75128.6,,,
5,62,3218.76,hop_summary,,9.20993,9.20993,3227.97
5,63,3227.97,coalescence_fallback,61141.8,,,
5,63,3227.97,hop_summary,,38.4345,38.4345,3266.4
5,64,3266.4,coalescence,35604.8,,,
5,64,3266.4,hop_summary,,53.3166,53.3166,3319.72
5,65,3319.72,coalescence,34687.4,,,
5,65,3319.72,hop_summary,,18.1581,18.1581,3337.88
5,66,3337.88,coalescence,32519.3,,,
5,66,3337.88,hop_summary,,69.0927,69.0927,3406.97
5,67,3406.97,coalescence,18224.8,,,
5,67,3406.97,hop_summary,,15.1088,15.1088,3422.08
5,68,3422.08,coalescence_fallback,29124.5,,,
5,68,3422.08,hop_summary,,47.1898,47.1898,3469.27
5,69,3469.27,coalescence_fallback,21662.4,,,
5,69,3469.27,hop_summary,,68.4881,68.4881,3537.76
5,70,3537.76,coalescence_fallback,30551.7,,,
5,70,3537.76,hop_summary,,106.713,106.713,3644.47
5,71,3644.47,coalescence,22807,,,
5,71,3644.47,hop_summary,,7.81834,7.81834,3652.29
5,72,3652.29,coalescence_fallback,28748.1,,,
5,72,3652.29,hop_summary,,1.59951,1.59951,3653.89
5,73,3653.89,coalescence_fallback,47966.5,,,
5,73,3653.89,hop_summary,,212.677,212.677,3866.56
5,74,3866.56,coalescence_fallback,69556.9,,,
5,74,3866.56,hop_summary,,186.798,186.798,4053.36
5,75,4053.36,coalescence,19254.4,,,
5,75,4053.36,hop_summary,,67.6926,67.6926,4121.06
5,76,4121.06,coalescence_fallback,141259,,,
5,76,4121.06,hop_summary,,15.4995,15.4995,4136.55
5,77,4136.55,coalescence_fallback,117821,,,
5,77,4136.55,hop_summary,,7.31697,7.31697,4143.87
5,78,4143.87,coalescence_fallback,139424,,,
5,78,4143.87,hop_summary,,28.3215,28.3215,4172.19
5,79,4172.19,coalescence,18937.2,,,
5,79,4172.19,hop_summary,,2.26251,2.26251,4174.46
5,80,4174.46,coalescence,18025.9,,,
5,80,4174.46,hop_summary,,0.350625,0.350625,4174.81
5,81,4174.81,coalescence,17383.9,,,
5,81,4174.81,hop_summary,,6.60559,6.60559,4181.41
5,82,4181.41,coalescence,38819.7,,,
5,82,4181.41,hop_summary,,24.7768,24.7768,4206.19
5,83,4206.19,coalescence,21456.9,,,
5,83,4206.19,hop_summary,,15.7978,15.7978,4221.99
5,84,4221.99,coalescence_fallback,48701.6,,,
5,84,4221.99,hop_summary,,60.9537,60.9537,4282.94
5,85,4282.94,coalescence,15249.7,,,
5,85,4282.94,hop_summary,,20.8557,20.8557,4303.8
5,86,4303.8,coalescence_fallback,42609.7,,,
5,86,4303.8,hop_summary,,115.409,115.409,4419.21
5,87,4419.21,coalescence_fallback,77793.2,,,
5,87,4419.21,hop_summary,,87.8771,87.8771,4507.08
5,88,4507.08,coalescence_fallback,50269,,,
5,88,4507.08,hop_summary,,41.5253,41.5253,4548.61
5,89,4548.61,coalescence,31270.6,,,
5,89,4548.61,hop_summary,,79.0549,79.0549,4627.66
5,90,4627.66,coalescence_fallback,30142.9,,,
5,90,4627.66,hop_summary,,15.6513,15.6513,4643.31
5,91,4643.31,coalescence,27700.6,,,
5,91,4643.31,hop_summary,,33.9074,33.9074,4677.22
5,92,4677.22,coalescence_fallback,31916.7,,,
5,92,4677.22,hop_summary,,208.651,208.651,4885.87
5,93,4885.87,coalescence,19270.6,,,
5,93,4885.87,hop_summary,,419.827,419.827,5305.7
5,94,5305.7,coalescence,12550.3,,,
5,94,5305.7,hop_summary,,64.9102,64.9102,5370.61
5,95,5370.61,coalescence_fallback,15345.5,,,
5,95,5370.61,hop_summary,,430.048,430.048,5800.66
5,96,5800.66,coalescence_fallback,32567.5,,,
5,96,5800.66,hop_summary,,198.578,198.578,5999.24
5,97,5999.24,coalescence_fallback,29639.4,,,
5,97,5999.24,hop_summary,,92.1395,92.1395,6091.37
5,98,6091.37,coalescence_fallback,36254.4,,,
5,98,6091.37,hop_summary,,17.5352,17.5352,6108.91
5,99,6108.91,coalescence,15586,,,
5,99,6108.91,hop_summary,,104.886,104.886,6213.8
5,100,6213.8,coalescence_fallback,45650.9,,,
5,100,6213.8,hop_summary,,105.492,105.492,6319.29
5,101,6319.29,coalescence_fallback,58354.2,,,
5,101,6319.29,hop_summary,,42.0211,42.0211,6361.31
5,102,6361.31,coalescence_fallback,58643.7,,,
5,102,6361.31,hop_summary,,24.705,24.705,6386.01
5,103,6386.01,coalescence_fallback,84615,,,
5,103,6386.01,hop_summary,,5.57871,5.57871,6391.59
5,104,6391.59,coalescence,43073.2,,,
5,104,6391.59,hop_summary,,7.10473,7.10473,6398.7
5,105,6398.7,coalescence_fallback,48591.5,,,
5,105,6398.7,hop_summary,,125.103,125.103,6523.8
5,106,6523.8,coalescence_fallback,53143.3,,,
5,106,6523.8,hop_summary,,46.2433,46.2433,6570.04
5,107,6570.04,coalescence_fallback,47164.1,,,
5,107,6570.04,hop_summary,,13.3829,13.3829,6583.43
5,108,6583.43,coalescence_fallback,46940.3,,,
5,108,6583.43,hop_summary,,433.15,433.15,7016.58
5,109,7016.58,coalescence,24759.3,,,
5,109,7016.58,hop_summary,,105.882,105.882,7122.46
5,110,7122.46,coalescence,43143.2,,,
5,110,7122.46,hop_summary,,56.6177,56.6177,7179.08
5,111,7179.08,coalescence_fallback,45817.2,,,
5,111,7179.08,hop_summary,,160.101,160.101,7339.18
5,112,7339.18,coalescence,31637.6,,,
5,112,7339.18,hop_summary,,57.8811,57.8811,7397.06
5,113,7397.06,coalescence_fallback,30241,,,
5,113,7397.06,hop_summary,,13.9325,13.9325,7410.99
5,114,7410.99,coalescence_fallback,51377.9,,,
5,114,7410.99,hop_summary,,90.0519,90.0519,7501.04
5,115,7501.04,coalescence_fallback,44245.8,,,
5,115,7501.04,hop_summary,,26.9667,26.9667,7528.01
5,116,7528.01,coalescence_fallback,43737.4,,,
5,116,7528.01,hop_summary,,194.142,194.142,7722.15
5,117,7722.15,coalescence,37517.5,,,
5,117,7722.15,hop_summary,,97.4484,97.4484,7819.6
5,118,7819.6,coalescence_fallback,39606.6,,,
5,118,7819.6,hop_summary,,29.0185,29.0185,7848.62
5,119,7848.62,coalescence_fallback,47073.5,,,
5,119,7848.62,hop_summary,,26.2276,26.2276,7874.85
5,120,7874.85,coalescence,25162.8,,,
5,120,7874.85,hop_summary,,45.5093,45.5093,7920.36
5,121,7920.36,coalescence_fallback,30570.3,,,
5,121,7920.36,hop_summary,,49.6039,49.6039,7969.96
5,122,7969.96,coalescence_fallback,74645,,,
5,122,7969.96,hop_summary,,126.584,126.584,8096.54
5,123,8096.54,coalescence_fallback,144833,,,
5,123,8096.54,hop_summary,,67.8102,67.8102,8164.35
5,124,8164.35,coalescence,35641.4,,,
5,124,8164.35,hop_summary,,38.3861,38.3861,8202.74
5,125,8202.74,coalescence,31395.1,,,
5,125,8202.74,hop_summary,,0.61339,0.61339,8203.35
5,126,8203.35,coalescence,27328.2,,,
5,126,8203.35,hop_summary,,42.6855,42.6855,8246.04
5,127,8246.04,coalescence_fallback,30616.6,,,
5,127,8246.04,hop_summary,,124.26,124.26,8370.3
5,128,8370.3,coalescence,25754.7,,,
5,128,8370.3,hop_summary,,74.5547,74.5547,8444.85
5,129,8444.85,coalescence_fallback,38325.6,,,
5,129,8444.85,hop_summary,,65.3674,65.3674,8510.22
5,130,8510.22,coalescence,20808,,,
5,130,8510.22,hop_summary,,98.3712,98.3712,8608.59
5,131,8608.59,coalescence_fallback,56135.2,,,
5,131,8608.59,hop_summary,,29.0112,29.0112,8637.6
5,132,8637.6,coalescence,17093.3,,,
5,132,8637.6,hop_summary,,14.0576,14.0576,8651.66
5,133,8651.66,coalescence_fallback,51697.1,,,
5,133,8651.66,hop_summary,,113.219,113.219,8764.88
5,134,8764.88,coalescence_fallback,48882.7,,,
5,134,8764.88,hop_summary,,64.413,64.413,8829.29
5,135,8829.29,coalescence_fallback,57701.2,,,
5,135,8829.29,hop_summary,,359.467,359.467,9188.76
5,136,9188.76,coalescence_fallback,60341.3,,,
5,136,9188.76,hop_summary,,55.4276,55.4276,9244.19
5,137,9244.19,coalescence,20259.1,,,
5,137,9244.19,hop_summary,,33.9121,33.9121,9278.1
5,138,9278.1,coalescence_fallback,70029.1,,,
5,138,9278.1,hop_summary,,25.3384,25.3384,9303.44
5,139,9303.44,coalescence_fallback,119000,,,
5,139,9303.44,hop_summary,,125.605,125.605,9429.04
5,140,9429.04,coalescence_fallback,96896.6,,,
